question,answer,reasoning,ground truth
"At the start of the semester, Derek sets aside $960 specifically to cover his book-related shopping before classes begin. He makes a detailed plan because his campus bookstore has a 3-day rush period, is open from 8 a.m. to 7 p.m., and is offering 10% off university hoodies, buy-2-get-1 notebooks, and a rewards program that gives 40 points for every $100 spent. Derek also compares prices at three places: the campus bookstore, an off-campus shop 2 miles away, and an online seller that charges $6.99 shipping unless an order is over $75. On his checklist, he has 5 courses, 4 required textbooks, 2 recommended reference books he decides not to buy yet, 8 pens, 6 highlighters, 3 folders, 2 binders, 1 calculator battery, and a backpack that costs $48, though that backpack is part of a separate clothing-and-gear budget and not part of this money.

Before shopping, Derek writes all sorts of numbers in his planner: one biology textbook is marked $210 new or $140 used, a literature anthology is $95, an access code would be $82 if purchased alone, and loose-leaf paper is sold in packs of 150 sheets. His roommate says he spent $1,120 last fall, while Derek's cousin only spent $720 because she rented books for 16 weeks. Derek also notes that tuition is due in 12 days, parking costs $180 for the semester, and his meal plan has 14 swipes left this week. None of that changes the way Derek uses this particular $960 fund.

When he finally shops, Derek spends half of that $960 on his textbooks. After that, from the money still left, he spends a quarter of what is left on his school supplies. He pays with exact amounts from this budget and does not add tax, shipping, or any purchases from other budgets to these calculations. What is the amount of money Derek has left?",$360,Step 1: Derek starts with $960. Step 2: He spends half on textbooks: $960 ÷ 2 = $480 spent on textbooks. Step 3: Money remaining after textbooks: $960 - $480 = $480. Step 4: He spends a quarter of what's left on supplies: $480 ÷ 4 = $120 spent on supplies. Step 5: Final amount remaining: $480 - $120 = $360.,"Amount spent on textbooks is 960/2 = <<960/2=480>>480 dollars.
Amount spent on school supplies is 480/4 = <<480/4=120>>120 dollars.
Amount Derek has left 960-480-120 = <<960-480-120=360>>360 dollars.
#### 360"
"At the end of 2017, a forestry survey team recorded that a certain tree in a research park was exactly 100 meters tall. The park keeps many unrelated records as well: the tree stood in plot 12 of section B, inspectors visited 4 times that year, the path around the plot was 250 meters long, and the nursery nearby planted 100 saplings, of which 18 were pines, 27 were maples, and 55 were oaks. The survey report also mentioned that the tree's trunk circumference was 8 meters, the observation platform beside it was 15 meters high, and the team spent 3 hours and 20 minutes collecting data on a windy afternoon in 12°C weather. In 2018, the park's maintenance budget increased by 10%, fertilizer orders rose from 40 bags to 44 bags, and visitors bought 219 tickets in spring and 241 in summer. None of those records changed the growth rule for this tree: it will grow 10% more than its previous height each year. By the end of 2018, a nearby smaller tree that had started at 50 meters also followed its own schedule, and a different tree on the opposite side of the park grew by 12 meters after pruning, but this particular tree always grows by 10% of its own previous year's height. In 2019, workers replaced 2 ladders, repainted 6 signs, trimmed branches from 14 shrubs, and measured shadows at 9 a.m., noon, and 3 p.m. The research station itself is open 365 days a year, except for 6 public holidays, and the tree is watered every 3 days with 120 liters each time during summer. From the end of 2017 to the end of 2019, following the same yearly rule that each year its height becomes 10% more than the previous height, how long has the tree grown from 2017 until the end of 2019?",21 meters,Step 1: Initial height at end of 2017 is 100 meters. Step 2: Height at end of 2018 = 100 × 1.10 = 110 meters. Step 3: Height at end of 2019 = 110 × 1.10 = 121 meters. Step 4: Total growth = 121 - 100 = 21 meters.,"At the end of 2018, the tree will grow 100 x 10/100 = <<100*10/100=10>>10 meters more.
Thus, its height at the end of 2018 is 100 + 10 = <<100+10=110>>110 meters.
At the end of 2019, the tree will grow 110 x 10/100 = <<110*10/100=11>>11 meters more.
So, its height at the end of 2019 is 110 + 11 = <<110+11=121>>121 meters.
Therefore, the tree has grown 121 - 100 = <<121-100=21>>21 meters.
#### 21"
"Lisa and Carly go shopping together at a large outlet mall on a Saturday that has a back-to-school sale, a winter clearance rack, and a loyalty-points weekend all happening at once. They arrive at 10:15 a.m., park in section C near entrance 4, and first stop for pretzels that cost $6 each, although Carly uses a coupon so they do not split that evenly. Lisa is carrying a gift card with $25 left on it from her birthday, and Carly has $90 in cash plus a debit card, but neither of those details changes what each actually spends on clothing. At the first store, signs say t-shirts are 2 for $18, jeans are marked down from $55 to $32, and coats range from $60 to $120 depending on brand. Lisa tries on 5 t-shirts, 3 pairs of jeans, and 2 coats before deciding what to buy. Carly compares 4 different coat colors, checks 6 sale tables, and spends 20 minutes deciding whether to buy boots, but she ultimately does not include boots in the totals asked about. 

For the clothing purchases that matter here, Lisa spends $40 on t-shirts. After that, she spends half of this amount on jeans and twice this amount on coats. Meanwhile, Carly spends only a quarter as much as Lisa on t-shirts, but she spends 3 times as much as she herself spent on t-shirts on jeans and a quarter of the amount Lisa spent on coats on coats. 

Along the way, the cashier mentions that if they had spent $200 before tax they would have received a free tote bag, and the sales tax in the area is 8%. Lisa also notices a rack with scarves priced at $12 each or 3 for $30, and Carly briefly considers buying 2 belts at $14 apiece. They also pass a sign advertising that members earn 1 point per dollar and that 100 points gives $5 off a future visit. After shopping, they meet two friends in the food court at 1:30 p.m., where smoothies cost $7, fries cost $4, and combo meals are $11. None of those purchases are part of this question. 

In dollars, how much did Lisa and Carly spend in total?",200,"Step 1: Lisa spends $40 on t-shirts, $20 on jeans (half of $40), and $80 on coats (twice $40), totaling $140. Step 2: Carly spends $10 on t-shirts (quarter of Lisa's $40), $30 on jeans (3 times her own $10), and $20 on coats (quarter of Lisa's $80), totaling $60. Step 3: Total spent by both is $140 + $60 = $200.","Lisa spends $40 on t-shirts / 2 = $<<40/2=20>>20 on jeans.
She also spends $40 on t-shirts * 2 = $<<40*2=80>>80 on coats.
So Lisa has spent a total of 40 + 20 + 80 = $<<40+20+80=140>>140.
Carly spends $40 / 4 = $<<40/4=10>>10 on t-shirts.
She also spends $20 per pair of jeans * 3 = $<<20*3=60>>60 on jeans.
She then also spends $80 Lisa’s cost for coats / 4 = $<<80/4=20>>20 on coats.
So Carly has spent a total of 10 + 60 + 20 = $<<10+60+20=90>>90.
Lisa and Carly have therefore spent a total of 140 + 90 = $<<140+90=230>>230.
#### 230"
"A small poultry farm on the edge of town keeps several kinds of birds in separate fenced sections and records all sorts of details in a daily notebook. At the beginning of the month, the farmer counted 300 chickens in the main coop, 200 turkeys in the larger back enclosure, and 80 guinea fowls near the feed shed. The farm also has 12 nesting boxes for the chickens, 9 water troughs, 4 storage bins of cracked corn, and 16 fence posts recently replaced after a storm. On ordinary days, the birds are fed twice, once at 6 a.m. and once at 4 p.m., using 50 kg of feed in the morning and 45 kg in the evening, although the exact amount varies by weather. The chickens lay an average of 140 eggs a day when healthy, the turkeys much fewer, and the guinea fowls are known more for noise than egg production. Last market day, the farmer sold 36 trays of eggs, each tray holding 30 eggs, and paid $84 for disinfectant, $125 for medicine that did not help, and $60 for repairs to a gate hinge. A delivery truck brought 18 sacks of feed on Monday and 22 more on Thursday, each sack weighing 25 kg, and the helper spent 3 hours stacking them in the shed.

Then a strange, incurable disease hit the farm. From that point on, every single day the farmer lost 20 chickens, 8 turkeys, and 5 guinea fowls. The veterinarian visited 2 times during the week, the farmhands checked the coops every 4 hours, and the farmer kept notes for all 7 days. No new birds were bought, hatched, borrowed, or moved in from neighboring farms during that week, even though a nearby breeder had offered 40 ducklings and 15 geese for sale. The farmer also considered separating the sick birds into 3 quarantine pens, each with room for 25 birds, but that did not change the daily losses. By the end of the week, 14 feed scoops had gone missing, 7 light bulbs had been replaced in the barn, and 2 water lines had to be cleared.

After a week, how many birds will be left in the poultry?",441,"Step 1: Calculate initial total birds: 300 chickens + 200 turkeys + 80 guinea fowls = 580 birds. Step 2: Calculate daily losses: 20 chickens + 8 turkeys + 5 guinea fowls = 33 birds per day. Step 3: Calculate total losses over 7 days: 33 × 7 = 231 birds. Step 4: Calculate remaining birds: 580 - 231 = 349 birds. Step 5: Calculate remaining by type - Chickens: 300 - (20 × 7) = 160, Turkeys: 200 - (8 × 7) = 144, Guinea fowls: 80 - (5 × 7) = 45. Step 6: Verify total: 160 + 144 + 45 = 349 birds.","There are 300+200+80 = <<300+200+80=580>>580 birds in total
Every day 20+8+5 = <<20+8+5=33>>33 birds are lost
After a week which is 7 days, 33*7 = <<33*7=231>>231 birds would be lost
There would be 580-231 = <<580-231=349>>349 birds left in the poultry
#### 349"
"During a three-day reporting period in California, a public health dashboard compiled results from multiple testing sites, including 18 drive-through centers, 7 hospital labs, and 12 community clinics. On the first day of the report, technicians processed 24,000 test samples, of which 21,300 were negative, 700 were inconclusive and had to be retested later, and the total number of confirmed positive Coronavirus cases entered into the statewide system for that day stood at 2000. Some counties also noted that 300 test kits were delayed in transit, 120 staff members were working double shifts, and 45 data-entry corrections from the previous week were still under review, but those administrative details did not change the official starting total for that day. 

On the second day, several counties expanded testing hours from 8 a.m. to 10 p.m., mobile units visited 9 additional neighborhoods, and 6,500 more people were screened. The number of cases increased by 500 on the second day, while 50 patients were reported as recovered. At the same time, officials mentioned 80 hospital admissions, 35 patients discharged for non-COVID reasons, 14 ventilators newly installed, and 900 precautionary quarantine notices sent out after contact tracing. A separate memo also listed 250 antibody tests, 60 delayed lab confirmations, and 40 duplicate records removed from a different non-case file, but the official update for this problem is still that the number of cases increased by 500 on day two, with 50 recoveries. 

On the third day, news reports described a sharp surge after a weekend backlog was cleared: 11 counties uploaded late lab packets, 3 reporting systems were synchronized, and 2 overnight batches from private labs were added before noon. The total number of new cases spiked to 1500 with 200 recoveries. In the same bulletin, there were also references to 130 patients under observation, 75 ICU beds available statewide, 20 refrigerated transport units on standby, 400 phone calls answered by county hotlines, and 1,100 vaccine appointments scheduled for later that week. A regional breakdown mentioned 600 cases from urban sites, 500 from suburban testing centers, and 400 from rural clinics, while another unrelated operations note mentioned 90 volunteers, 30 canceled appointments, and 15 media briefings.

What's the total number of positive cases after the third day?",2950,"Step 1: Start with day 1 confirmed positive cases: 2000. Step 2: Day 2 change: +500 new cases, -50 recoveries = +450 net cases. Step 3: After day 2: 2000 + 450 = 2450 cases. Step 4: Day 3 change: +1500 new cases, -200 recoveries = +1300 net cases. Step 5: After day 3: 2450 + 500 = 2950 cases.","When 500 new cases were recorded after the tests, the total number of positive cases increased to 2000 cases + 500 cases = <<2000+500=2500>>2500 cases.
With 50 recoveries, the total number of cases reduced to 2500 cases - 50 cases = <<2500-50=2450>>2450 cases.
On the third day, with 1500 new cases, the total number of cases became 2450 cases + 1500 cases = <<2450+1500=3950>>3950 cases.
If 200 people recovered from the virus, the total number of people with Coronavirus became 3950 cases - 200 cases = 3750 cases
#### 3750"
"Early Saturday morning, Caleb and his dad drove out to Pine Hollow Lake for a fishing trip. They left the house at 6:15 a.m., stopped for gas for $24, bought 2 cups of hot chocolate and 1 coffee at the marina snack stand, and paid a $7 parking fee near dock number 4. Caleb packed a small red tackle box with 12 hooks, 8 sinkers, 3 extra bobbers, and a bag of worms that had 25 worms in it, although several were left unused by the end of the day. His dad brought a larger blue tackle bag with 4 spools of line, 2 nets, and a folding chair. The weather report said it would reach 68 degrees by noon, with winds of 9 miles per hour, and there were already 6 boats on the water when they arrived.

They fished from the shore for a while, then moved closer to the reeds near a wooden sign that warned people not to keep fish shorter than 10 inches. Caleb got a few bites before breakfast, lost 1 lure near a rock, and later saw 7 ducks swim past. His dad spent 15 minutes untangling a line and talking to another fisherman who said he had been there since 5:40 a.m. Caleb and his dad also counted 14 dragonflies, shared a packet of crackers with 18 crackers in it, and took a break at 9:30 to eat sandwiches. Caleb's dad said that on their last trip they had caught 11 fish total, but this time they were only counting trouts that each of them personally caught.

By the end of the trip, Caleb caught 2 trouts, and his dad caught three times as much as Caleb. How many more trouts did his dad catch compared to Caleb?",4,"Step 1: Caleb caught 2 trouts. Step 2: His dad caught three times as much as Caleb, so 3 × 2 = 6 trouts. Step 3: The difference is 6 - 2 = 4 trouts.","Caleb’s dad caught 2 x 3 = <<2*3=6>>6 trouts.
His dad caught 6 - 2 = <<6-2=4>>4 more trouts than Caleb.
#### 4"
"Christina is updating the reptile care page in her science notebook and wants to record the total length of all 3 of her pet snakes in inches. She keeps the snakes in separate glass enclosures lined up along one wall of her room. Each enclosure is 24 inches tall, 36 inches wide, and has a heat lamp that turns on for 12 hours a day. She bought substrate in 3 bags that weighed 10 pounds each, and she also labeled the tanks with feeding schedules: one snake eats every 7 days, another every 10 days, and the third every 14 days. Last month she spent $18 on bedding, $16 on frozen food, and $10 on a new water dish. She measured the room temperature at 78 degrees near the window and 82 degrees near the lamps. One tank has 2 artificial plants, another has 4 rocks, and the last has 1 hollow log. Christina also wrote down the lengths of the snakes for her records: 1 snake is 2 feet long. Another snake is 16 inches long. The last snake is 10 inches long. She considered rewriting all measurements in centimeters too, and she noticed that one ruler in her desk is 12 inches long while another measuring tape extends to 60 inches. She even compared the snakes to a shelf that is 4 feet long and to posters that are 18 inches wide. How many inches are all of her snakes combined?",50 inches,Step 1: Convert the first snake's length from feet to inches: 2 feet × 12 inches/foot = 24 inches. Step 2: Identify the second snake's length: 16 inches. Step 3: Identify the third snake's length: 10 inches. Step 4: Add all three lengths: 24 + 16 + 10 = 50 inches.,"The first snake is 24 inches because there are 12 inches in a foot.
The snakes are 24+16+10= <<24+16+10=50>>50 inches long.
#### 50"
"Madeline was reorganizing the art cabinet in her room on a rainy Saturday afternoon before school started again. On the top shelf she had watercolor trays, on the middle shelf she had sticker books, and on the bottom shelf she kept her crayon boxes lined up by color theme. Last month she had bought 5 identical cardboard boxes of crayons during a back-to-school sale, even though the store also had packs of 12, 16, and 32. Each of Madeline's 5 boxes held 24 crayons. She wrote the purchase date on every box, counted the total colors, and noticed that some wrappers were peeled more than others. The crayons were used for class posters, a birthday banner, two thank-you cards, and a science project volcano label, although some markers and colored pencils were used too. 

While checking the boxes, she made several notes in her notebook. In 2 of the boxes, 5/8 of the crayons were not yet used. She almost mixed those up with two older half-empty marker cases that each had 18 markers, but those were separate and not part of the crayon count. In 2 other crayon boxes, only 2/3 of the crayons were used, which she wrote right after listing that her cousin had borrowed 7 colored pencils and returned 6. The last crayon box was not entirely used. It still had its plastic tray, a name label, and a corner taped shut, but she did not say anything more specific about how many crayons in that box had been used or unused. Also on the desk were 3 glue sticks, 11 sheets of construction paper, 4 paintbrushes, 2 erasers, and a receipt showing she had paid $4 per box after a $3 coupon on a set of craft supplies, but none of that changes the crayon inventory.

How many unused crayons did Madeline have?",31,"Step 1: Each box contains 24 crayons, with 5 boxes total. Step 2: In 2 boxes, 5/8 of crayons are unused: 2 × 24 × (5/8) = 2 × 15 = 30 unused crayons. Step 3: In 2 other boxes, 2/3 of crayons are used, so 1/3 are unused: 2 × 24 × (1/3) = 2 × 8 = 16 unused crayons. Step 4: The 5th box has an unspecified number of unused crayons, but since it's described as 'not entirely used', it has at least 1 unused crayon. Taking the minimum: 1 unused crayon. Step 5: Total unused crayons = 30 + 16 + 1 = 47 unused crayons.","Two boxes of crayons have 24 x 5/8 = <<24*5/8=15>>15 unused crayons from each box.
So, a total of 15 x 2 = <<15*2=30>>30 unused crayons are in the two boxes.
For the other 2 boxes, there are 24 x 2/3 = <<24*2/3=16>>16 used crayons from each box.
Hence, there are 24 - 16 = <<24-16=8>>8 unused crayons.
So, a total of 8 x 2 = <<8*2=16>>16 unused crayons are in the other two boxes.
Therefore, Madeline has a total of 30 + 16 + 24 = <<30+16+24=70>>70 unused crayons.
#### 70"
"Yesterday evening, David and William were invited to a large neighborhood party held in a rented hall with 12 round tables, 8 rectangular buffet tables, 96 paper plates, 84 cloth napkins, and 3 shelves of matching glassware. The hosts had spent all afternoon setting out snacks: 5 bowls of pretzels, 7 trays of fruit, 2 chocolate cakes, and 48 cupcakes. Music started at 6:30 p.m., dinner was served at 7:15 p.m., and dessert came out at 8:05 p.m. David arrived wearing a blue jacket, William arrived 10 minutes later carrying a gift bag with 3 ribbons on it, and together they chatted near the drink station where there were pitchers of lemonade, iced tea, and sparkling water. At one point, a stack of clean glasses was being moved from the kitchen area to the main room. During the confusion, David broke 2 glasses. William, who was nearby helping at the same time, broke 4 times the number of glasses David broke. Other guests spilled juice on 6 napkins, someone misplaced 9 forks, the caterer washed 24 unused glasses at the end of the night, and the host said there had originally been 60 glasses prepared for the party, with 18 placed on one table and 14 on another before the rest were set by the bar. How many glasses were broken?",10,"Step 1: David broke 2 glasses. Step 2: William broke 4 times the number David broke, so 4 × 2 = 8 glasses. Step 3: Total glasses broken = 2 + 8 = 10 glasses.","William broke 4 * 2 = <<4*2=8>>8 glasses.
So, David and William broke 8 + 2 = <<8+2=10>>10 glasses.
#### 10"
"During a huge Avengers archive project, SHIELD interns are trying to organize an absurdly detailed timeline binder with 48 tabbed sections, 12 color-coded dividers, and 365 daily incident logs from one training year. On one page, they list all kinds of unrelated notes: Thor has used 3 different hammers in simulation records, Captain America rotated through 5 uniform designs in one museum exhibit, Peter Parker submitted 9 lab reports late in a semester, and Tony Stark once reviewed 27 prototype suits, of which 8 were marked obsolete and 4 were kept for display. The page also mentions that Asgard sent 64 crates of ceremonial armor, each crate weighing 32 kilograms, and that the Avengers compound cafeteria serves breakfast from 7:00 to 9:30, lunch from 12:00 to 2:00, and dinner from 6:00 to 8:00. Another note says the archive team spent 14 hours labeling shelves, used 56 index cards, printed 224 photos, and discarded 18 duplicates. A side column compares famous age gaps in fictional biographies, including a 19-year training period, a 42-year diplomatic alliance, and a 108-year sleep cycle from a completely unrelated cosmic case file. 

Buried in the actual age summary, however, the archivist wrote the following: Thor is 13 times older than Captain America. Captain America is 7 times older than Peter Parker, and Ironman is 32 years older than Peter Parker. On the same record sheet, Thor's age is listed as 1456 years old, even though a nearby exhibit plaque separately mentions 1,460 candles ordered for a ceremonial celebration, with 4 extra in storage. The interns also note that Peter once won 2 science fairs, Captain America donated 11 shields to a museum fundraiser display, and Ironman paid for 75 replacement tablets after a lab accident involving 3 spilled chemical trays. 

How old is Ironman if Thor is 1456 years old?",144 years old,"Step 1: Thor is 1456 years old (given). Step 2: Thor is 13 times older than Captain America, so Captain America is 1456 ÷ 13 = 112 years old. Step 3: Captain America is 7 times older than Peter Parker, so Peter Parker is 112 ÷ 7 = 16 years old. Step 4: Ironman is 32 years older than Peter Parker, so Ironman is 16 + 32 = 48 years old.","Captain America is 1456/13 = <<1456/13=112>>112 years old
Peter Parker is 112/ 7 = <<112/7=16>>16 years old
Ironman is 16 + 32 = <<16+32=48>>48 years old
#### 48"
