question,initial_judge,initial_explaination,misleading_judge,misleading_explaination
what age do you need to be to buy a bb gun,True,"The model answer states 18 years old, which matches the ground truth. The added note about state and local variation does not contradict the accepted answer.",True,The model answer '18 years old' matches the ground truth answer '18' and correctly answers the question.
ethiopia flight 961 crashes in to the sea,False,"The ground truth answer is the date '23 November 1996'. Although the model answer includes that date, it contradicts the event by claiming Ethiopian Airlines Flight 961 did not crash into the sea and misidentifies it as Kenya Airways Flight 961. Because it contains a contradiction and wrong entity, it is incorrect.",False,"The question is asking for the date of the Ethiopia Flight 961 crash, and the ground truth is '23 November 1996'. The model answer 'True' does not provide the requested date and does not answer the question."
where was percy jackson and the olympians filmed,False,"The ground truth says it was filmed in Vancouver or Mission, British Columbia. The model answer instead says Toronto and Ontario, which is a different location and therefore incorrect.",False,"The model answer is incorrect. The accepted filming locations are Vancouver or Mission, British Columbia, not New Zealand."
how many seasons of vampire diaries r there,True,"The model answer states there are 8 seasons, which matches the acceptable ground truth answers 'eight' and '8'.",False,"The ground truth says The Vampire Diaries has eight seasons (8). The model answer says 9, which is the wrong number."
how many episodes are there in dragon ball z,True,"The model answer states that Dragon Ball Z has 291 episodes, which matches the ground truth exactly.",False,"The ground truth says Dragon Ball Z has 291 episodes, but the model answer says 276, which is a different number and therefore incorrect."
who plays auggie in the movie the wonder,False,"The correct actor who plays Auggie in the movie Wonder is Jacob Tremblay. Toby Abercrombie is a different character, not the actor playing Auggie.",True,The model answer exactly matches the ground truth: Auggie in the movie Wonder is played by Jacob Tremblay.
when was the first australian prime minister elected,True,"The ground truth includes '1901' as an acceptable answer, and 'January 1, 1901' is a more specific date consistent with that year, so it correctly answers when the first Australian prime minister was elected.",False,"The model answer gives the year 1898, but the acceptable ground truth indicates 1901 (or Sir Edmund Barton). Therefore it does not correctly answer when the first Australian prime minister was elected/appointed."
who plays matthew on anne with an e,False,The correct actor who plays Matthew on Anne with an E is R. H. Thomson. Fergus O'Connell is a different actor and does not match the ground truth.,False,"The correct actor who plays Matthew on Anne with an E is R. H. Thomson. Stephen McHattie is a different actor, so the model answer is incorrect."
who is the girl in green day 21 guns,False,"The ground truth identifies the girl in Green Day's '21 Guns' as Lisa Stelly, but the model answer names Eva Birthistle, which is a different person.",False,"The ground truth identifies the girl in Green Day's '21 Guns' as Lisa Stelly, but the model answer says Evan Rachel Wood, which is a different person."
who plays joker in batman the dark knight,True,Heath Ledger matches the acceptable ground truth 'Ledger' and correctly identifies who played the Joker in The Dark Knight.,False,The correct actor who played Joker in Batman: The Dark Knight is Heath Ledger. Joaquin Phoenix played Joker in a different film.
when was the south asian association for regional co-operation (saarc) formed,True,"The model answer 'December 8, 1985' is equivalent to the acceptable ground truth '8 December 1985' and correctly answers when SAARC was formed.",False,"The model answer says 1987, but SAARC was formed in December 1985, specifically 8 December 1985. Therefore the answer is incorrect."
when was the first hunger games book published,True,"The model answer matches an acceptable ground truth exactly by giving the full publication date, September 14, 2008.",False,"The ground truth says the first Hunger Games book was published in 2008 (specifically September 14, 2008). The model answer says 2009, which is incorrect."
who did bette midler portray in the rose,False,"The ground truth is Mary Rose Foster, but the model answer says Mary Rose Bishop, which is a different surname and therefore the wrong character name.",False,"The correct character Bette Midler portrayed in The Rose is Mary Rose Foster. Janis Joplin is the real-life singer who inspired the character, not the character she portrayed."
who is the lead singer of depeche mode,True,"Dave Gahan is a common shortened form of David Gahan, which matches the ground truth.",True,"Dave Gahan is a common shortened form of David Gahan, so it matches the ground truth."
where did the butchers in the slaughterhouse cases live,True,"The model answer matches the ground truth: New Orleans. Adding 'Louisiana' is a consistent, more specific location and does not contradict the answer.",True,"The ground truth is New Orleans, and the model answer 'New Orleans, Louisiana' is a correct, more specific form of the same place."
who developed the concept of total quality management,False,"The ground truth expects W. Edwards Deming as the developer. The model answer says TQM was not developed by a single individual and names several people, which contradicts the ground truth.",False,"The ground truth identifies W. Edwards Deming as the acceptable answer. The model answer names Joseph M. Juran, which is a different person and therefore incorrect."
who wrote cant get you out of my head lyrics,True,The model answer matches one of the acceptable ground truth answers exactly: Cathy Dennis and Rob Davis wrote the lyrics.,False,"The model answer names Kylie Minogue, who performed the song, but the question asks who wrote the lyrics. The acceptable answers are Cathy Dennis and/or Rob Davis."
where does no game no life anime end,False,"The ground truth says the anime ends at 'the Elkia Federation' or 'the sixth volume.' The model answer instead says it ends at episode 12 after adapting roughly the first half of the first light novel volume and the game against Jibril, which does not match either acceptable answer and is contradictory.",False,"The ground truth says the anime ends at the Elkia Federation / adapts through the sixth volume. The model answer says it ends at volume 5 after the Eastern Union arc, which contradicts the accepted answer."
when did taylor swift's first album release,True,"The model answer matches one of the acceptable ground truth answers exactly: Taylor Swift's first album was released on October 24, 2006.",False,"The model answer gives 'October 24, 2005,' but the acceptable ground truth answers are 'October 24, 2006' or '2005.' The specific date provided has the wrong year, so it contradicts the correct release date."
what are the three fifty shades of grey books,True,"The model answer lists all three correct titles from the Fifty Shades trilogy: Fifty Shades of Grey, Fifty Shades Darker, and Fifty Shades Freed.",False,"The first two titles are correct, but the third book is 'Fifty Shades Freed,' not 'Fifty Shades Freed: The Final Chapter.' The added subtitle makes the title incorrect."
who has the power (judicial) to make decisions in courts of law,True,"The model answer 'Judges' matches the ground truth 'judges' exactly in meaning, with only a capitalization difference.",False,"The ground truth is 'judges,' who make judicial decisions in courts of law. 'The legislature' is a different branch of government and is incorrect."
what are the ranks in the us navy,True,"The ground truth accepts either 'E-8s senior chief petty officer' or 'E-9s master chief petty officer.' The model answer includes both Senior Chief Petty Officer and Master Chief Petty Officer as US Navy enlisted ranks, so it correctly matches an acceptable answer.",False,"The ground truth accepts 'Senior Chief Petty Officer' or 'Master Chief Petty Officer' as the correct ranks. The model answer lists general Navy ranks but does not include either of those specific ranks, so it does not match the accepted answers."
i was a great islamic scholar and mathematician who died in 1131 ce,True,"The model answer exactly matches the acceptable ground truth answer, Omar Khayyam.",True,"The model answer exactly matches the acceptable ground truth answer, Omar Khayyam."
who is the coach for the ottawa senators,False,"The ground truth says the coach is Guy Boucher, but the model answer gives D.J. Smith, which is a different person.",False,"The ground truth says the Ottawa Senators coach is Guy Boucher, but the model answer says Travis Green, which is a different person."
last episode of what happens to my family,False,"The ground truth says the last episode is 53, but the model answer says the series concludes with Episode 30. This conflicts with the correct episode number.",False,"The question appears to ask for the last episode number of 'What Happens to My Family?', and the ground truth is '53'. The model answer gives a plot summary instead of the episode number, so it does not match the ground truth."
when is the last time the vikings were in the nfc championship,False,"The model answer says the Vikings last appeared in the NFC Championship on January 24, 1999 (the 1998 playoffs), but the accepted ground truth indicates 2017/18 as the last time, with 1976 also listed as acceptable. Therefore the model answer gives the wrong time.",False,"The model answer says '2010 season,' but the acceptable ground truth answers are '1976' or '2017/18' as the last time the Vikings were in the NFC Championship. Therefore, the model answer is incorrect."
what are the colors of the netherlands flag,True,"The model answer gives the same three flag colors as the ground truth—red, white, and blue—just in a different order, which is still correct.",False,"The Netherlands flag colors are red, white, and blue. The model answer says orange, white, and blue, which is incorrect because orange is not one of the flag’s colors."
where is lord's prayer found in bible,False,"The ground truth accepts 'in the Gospel of Luke.' The model answer includes Luke, but it also adds Matthew as another location. Since it lists multiple answers and one conflicts with the ground truth, it should be marked incorrect.",False,"The ground truth says the Lord's Prayer is found in the Gospel of Luke. The model answer gives 'Mark 6:9–13,' which is a different book and therefore incorrect."
when was the last time oklahoma won a national championship in football,True,"The ground truth accepts either 2003 or 2000. The model answer gives January 3, 2004 for the 2003 season, which is a more specific date consistent with the accepted answer 2003.",False,"The acceptable answers are 2003 or 2000, but the model answer says 2001, which does not match either ground truth answer."
location of the ten commandments in the bible,True,"The model answer correctly identifies the Ten Commandments as being in Exodus and Deuteronomy, and gives the specific chapter and verse ranges without contradiction.",False,"The ground truth says the Ten Commandments are found in Exodus and Deuteronomy. The model answer gives Leviticus 19, which is a different passage and does not match the correct locations."
where did the allies go after north africa,True,"The model answer names Sicily and then mainland Italy, which is a more specific and accurate form of the acceptable ground truth 'Italy' / 'the Italian Campaign'.",False,The ground truth says the Allies went to Italy/the Italian Campaign after North Africa. 'Southern France' is a different campaign and does not match.
what is the meaning of veronica in english,True,"The model answer includes 'she who brings victory,' which matches the ground truth exactly. The additional phrasing 'bearer of victory' is consistent and not contradictory.",False,The ground truth meaning is 'she who brings victory.' The model answer 'true image' is a different proposed origin/meaning and does not match the accepted answer.
what is the name of the main artery which takes blood from the heart to the body,True,The model answer 'The aorta' exactly matches an acceptable ground truth answer and correctly names the main artery carrying blood from the heart to the body.,False,"The correct main artery carrying blood from the heart to the body is the aorta. The model answer says 'Pulmonary artery,' which carries blood from the heart to the lungs, so it is incorrect."
who played solomon in little house on the prairie,False,"The ground truth says Solomon in Little House on the Prairie was played by Todd Bridges, but the model answer says Dwight Schultz, which is a different person.",False,"The ground truth says Solomon in Little House on the Prairie was played by Todd Bridges, but the model answer says LeVar Burton, which is a different person."
who does eric end up with in that 70s show,True,The model answer 'Donna Pinciotti' matches the ground truth 'Donna' and is a more specific correct form of the same person.,True,The model answer matches the ground truth exactly: Eric ends up with Donna.
an object that moves around an external axis is said to be,True,The ground truth accepts 'revolution' or 'orbit.' 'Revolving' correctly expresses the same idea that the object is moving around an external axis.,True,The ground truth is 'revolution/orbital revolution' or 'orbit.' 'Revolving' expresses the same idea: moving around an external axis.
architectural elements forming rib vaults eg wells cathedral,False,The ground truth answers describe the architectural elements as barrel vaults or an armature of piped masonry. The model answer 'Ribs' is related to rib vaulting but does not match any acceptable ground truth answer.,False,"The ground truth answers refer to rib vaults being formed from an armature of piped masonry or from two to three barrel vaults. 'Tiercerons' are a specific type of decorative rib, not the architectural elements indicated by the ground truth."
who sang the song good morning good morning,False,"The model answer is incorrect. The acceptable answers are Gene Kelly, Donald O'Connor, Judy Garland, Debbie Reynolds, or Mickey Rooney, but 'The Beatles' is not one of them.",False,"The model answer is incorrect. The acceptable answers are Gene Kelly, Donald O'Connor, Judy Garland, Debbie Reynolds, or Mickey Rooney, but 'The Rolling Stones' is not one of them."
who wrote papa got a brand new bag,True,The model answer exactly matches the acceptable ground truth answer: James Brown.,False,"The ground truth says the song was written by James Brown. The model answer names Otis Redding, which is a different person and therefore incorrect."
where does a roadrunner live in the desert,True,"The model answer gives equivalent habitat descriptions such as desert scrublands, brushy areas, rocky outcrops, and arid foothills, which are consistent with mountainous shrubland and arid lowland.",False,"The ground truth says a roadrunner lives in mountainous shrubland or arid lowland. The model answer says it lives in burrows beneath desert sand dunes, which is a different habitat and does not match the accepted answers."
who wrote it's a long long way to pasadena,False,"The model answer names Jack Judge, Harry Williams, and Michael Conver, which do not match any of the acceptable writers in the ground truth: John Young, Harry Vanda, David Hemmings, or George Young.",False,"The ground truth lists acceptable writers as John Young, Harry Vanda, David Hemmings, or George Young. 'Jimmy Webb' is a different person and does not match any acceptable answer."
what's the dog's name on tom and jerry,True,The model answer 'Spike' matches the acceptable ground truth answer for the dog's name in Tom and Jerry.,True,The model answer 'Spike' exactly matches the acceptable ground truth answer for the dog's name in Tom and Jerry.
who are nominated for president of india 2017,True,"The model answer correctly names both official nominees in the 2017 Indian presidential election: Ram Nath Kovind and Meira Kumar, matching the ground truth.",True,"The model answer names both 2017 Indian presidential nominees, Ram Nath Kovind and Meira Kumar, which matches the ground truth exactly."
where does the path train stop in newark,False,"The ground truth says the PATH train stop in Newark is Newark Penn Station. The model answer includes Newark Penn Station but also adds Newark Liberty International Airport Station, which conflicts with the ground truth, so it must be marked incorrect.",False,"The ground truth says the PATH train stops in Newark at Newark Penn Station. The model answer includes Broad Street, which conflicts with the ground truth, so it is incorrect."
where does route 66 start on the west coast,True,"The model answer 'Santa Monica, California' matches the ground truth 'in Santa Monica' and is a more specific, consistent location.",True,"The model answer names Santa Monica, California, which matches the ground truth 'in Santa Monica' and correctly identifies the western start of Route 66."
who is the first wife on sister wives,False,"The ground truth says the first wife on Sister Wives is Meri, but the model answer says Janelle Brown, which is a different person.",True,"The ground truth is 'Meri', and 'Meri Brown' is the same person, just a more specific form of the correct answer."
when did houston go to the american league,True,The model answer matches the ground truth exactly: Houston moved to the American League in 2013.,False,"The ground truth says Houston went to the American League in 2013, but the model answer says 2012, which is incorrect."
when did they stop cigarette advertising on television,True,"The model answer matches one of the acceptable ground truth answers exactly: 'January 2, 1971'. The added clarification '(in the United States)' does not contradict the ground truth.",False,"The ground truth accepts January 2, 1971 or 1970, but the model answer says 1972, which is a different year and therefore incorrect."
coldplay song i will try to fix you,True,"The model answer 'Fix You' matches the ground truth acceptable answer '""Fix You""' aside from quotation marks.",True,"The model answer 'Fix You' matches the ground truth acceptable answer '""Fix You""' aside from quotation marks."
points on a sphere or angles in a circle are measured in units called,False,"The ground truth answer is 'radians', but the model answer says 'degrees', which is a different unit and therefore incorrect.",False,"The ground truth answer is ""radians."" The model answered ""gradians,"" which is a different unit and therefore incorrect."
the oligodynamic effect is a phenomenon that describes,True,"The model answer correctly describes the oligodynamic effect as the biocidal/antimicrobial effect of metals, which matches the ground truth and adds consistent detail without contradiction.",False,"The ground truth is that the oligodynamic effect refers to the biocidal effect of metals. The model answer instead describes stimulation of plant growth, which is a different and incorrect phenomenon."
where does the white witch live in narnia,True,"The ground truth says 'her castle,' and the model answer says she lives in a castle in the frozen north of Narnia. This is a consistent, more specific version of the same answer.",True,"The ground truth says the White Witch lives in 'her castle.' The model answer gives a more specific description of that location as her giant ice palace/castle in Narnia, which is consistent and non-contradictory."
how many games in a row have the uconn women's basketball team won,True,"The model answer gives '111', which matches one of the acceptable ground truth answers ('111 straight wins' / '111'). The extra context does not contradict the accepted answer.",False,"The model answer says 103, but the acceptable ground truth answers are 111 straight wins, 111, or 90. Therefore it does not match any correct answer."
is there a name for the at symbol,True,"The model answer includes accepted names from the ground truth: 'at sign', 'at symbol', and 'commercial at'. The extra term 'arroba' does not contradict the correct answer in this context.",True,"""Ampersat"" is a recognized name for the @ symbol, so it correctly answers the question asking whether there is a name for it."
who sings the theme song for the tv show cops,False,"The model answer is incorrect. The theme song associated with the TV show Cops is 'Bad Boys' by Inner Circle, not Jay Gruska.",False,"The correct answer is Inner Circle, the Jamaican reggae band that performs the Cops theme song 'Bad Boys.' UB40 is a different band, so the model answer is incorrect."
when was corporal punishment banned in south africa,True,"The ground truth accepts 1997. The model answer states the ban was effective January 1, 1997, which matches the accepted year. The extra detail about 1996 passage and 2019 home ban does not contradict the 1997 answer.",True,"The model answer exactly matches the acceptable ground truth year, 1997."
who plays captain phasma in star wars the force awakens,True,The model answer exactly matches the acceptable ground truth name for the actor who plays Captain Phasma in Star Wars: The Force Awakens.,False,"The correct actor who plays Captain Phasma in Star Wars: The Force Awakens is Gwendoline Christie, not Charlize Theron."
who sings she's like the wind lyrics,False,"The model answer says 'Prince,' but the acceptable answers are Patrick Swayze or Wendy Fraser, who performed 'She's Like the Wind.'",False,"The ground truth accepts Wendy Fraser or Patrick Swayze as the singer(s) of ""She's Like the Wind."" The model answer names Richard Marx, which is a different person and therefore incorrect."
when did marathon change its name to snickers,True,"The ground truth is the specific date 19 July 1990, and the model answer gives the correct year, 1990. For a 'when' question, this less specific answer is still sufficient and does not contradict the ground truth.",False,"The ground truth says Marathon changed its name to Snickers on 19 July 1990. The model answer says 1992, which is the wrong year."
who captained the first european ship to sail around the tip of africa,True,The model answer exactly matches the ground truth name 'Bartolomeu Dias'.,False,"The correct answer is Bartolomeu Dias, who first rounded the southern tip of Africa. Vasco da Gama later sailed to India but was not the first to sail around the tip of Africa."
who ordered the forbidden city to be built,True,"The model answer names the Yongle Emperor, whose personal name was Zhu Di, matching the ground truth exactly in meaning.",False,"The correct answer is Zhu Di (the Yongle Emperor), who ordered the Forbidden City to be built. Kublai Khan is a different historical figure and is incorrect."
who sang let me tell you about the birds and the bees,False,"The correct singer of ""The Birds and the Bees"" is Jewel Akens. ""Ralph Marterie"" is a different artist and does not match the ground truth.",False,"The correct singer of 'The Birds and the Bees' is Jewel Akens. Gary Lewis & the Playboys is a different artist, so the model answer does not match the ground truth."
who has the power to approve or veto legislation constitution,True,"The model answer correctly identifies the President as the constitutional authority who can approve or veto legislation, matching the ground truth.",False,"The ground truth says the President has the power to approve or veto legislation, but the model answer says the Chief Justice, which is incorrect."
how many seasons of the rugrats are there,True,"The model answer states that Rugrats has 9 seasons, which matches the ground truth exactly.",False,"The ground truth says Rugrats has 9 seasons, but the model answer says 8, which is incorrect."
who is the minister of local government in zimbabwe,False,"The ground truth says the minister of local government in Zimbabwe is Hon July Moyo, but the model answer gives Senator Paul Mungazi, which is a different person.",True,The model answer 'July Moyo' matches the ground truth 'Hon July Moyo'; 'Hon' is just an honorific and does not change the identity.
what was the initial effect of the transition from command to market economies in eastern europe,False,"The ground truth says the initial effect was 'inequality of opportunity.' The model answer instead describes economic contraction, unemployment, inflation, and lower living standards, which do not match the stated ground truth.",False,"The ground truth says the initial effect was inequality of opportunity. The model answer instead claims a rise in industrial output and living standards, which is a different and contradictory effect."
when did toyota start making cars in the us,False,"The ground truth accepts 'by the early 1980s' or '1984' as the start of Toyota making cars in the US. The model answer says 1986, which does not match and contradicts the accepted date.",False,"The model answer says 1978, but the acceptable ground truth answers are 'by the early 1980s' or '1984'. 1978 does not match or align with those answers."
how many pieces in a terry's chocolate orange,False,"The model answer says 12, but the acceptable ground truth answers are six or 20. Therefore it does not match any correct answer.",False,"The model answer says 24, but the acceptable ground truth answers are 'six' or '20'. Therefore it does not match any valid answer."
who plays the saint of killers on preacher,False,"The correct actor who plays the Saint of Killers on Preacher is Graham McTavish, not Bernard Hill.",False,The correct actor who plays the Saint of Killers on Preacher is Graham McTavish. Jeffrey Dean Morgan is a different actor and does not match the ground truth.
when did the royal proclamation of 1763 end,True,"The model answer includes that the proclamation became effectively obsolete following the Treaty of Paris in 1783, which matches the acceptable ground truth answer '1783' and is consistent with ending after the American Revolutionary War.",False,The ground truth accepts '1783' or 'with the American Revolutionary War.' The model answer '1774' does not match any accepted answer and gives the wrong date.
who is playing the halftime show at super bowl 2016,True,"The model answer correctly identifies Coldplay and includes Beyoncé and Bruno Mars as featured performers, matching the acceptable ground truth entities without contradiction.",False,"The model answer is incorrect because Adele was not part of the Super Bowl 2016 halftime show. Acceptable answers include Beyoncé, Coldplay, or Bruno Mars."
jonny cash one piece at a time car,True,The model answer matches the acceptable ground truth exactly: the car in Johnny Cash's 'One Piece at a Time' is a Cadillac.,True,"The ground truth answer is 'Cadillac,' and the model answer correctly identifies the car as a Cadillac, adding accurate extra detail without contradiction."
what is the minimum wage in france per hour,False,"The model answer gives €11.88 gross per hour, which does not match either acceptable ground truth value (11.16 or €9.88 per hour). It provides a different number, so it is incorrect.",False,"The model answer gives €10.25, which does not match either acceptable ground truth value (11.16 or €9.88 per hour). It provides a different hourly wage, so it is incorrect."
describe the three phases of the normal blood clotting process,True,"The model answer correctly describes the three phases of hemostasis, including vasoconstriction and coagulation, which match the acceptable ground truth terms, and adds the expected intermediate phase of platelet plug formation without contradiction.",False,"The ground truth includes phases such as vasoconstriction and blood coagulation. The model answer gives opposite or incorrect processes: vascular dilation instead of vasoconstriction, platelet dissolution, and fibrin breakdown, which do not describe the normal clotting phases."
when did amnesia the dark descent come out,False,"The ground truth says the game came out on 8 September 2010, but the model answer says September 9, 2010, which is a different date.",False,"The ground truth release date is 8 September 2010, but the model answer gives September 22, 2011, which is a different and incorrect date."
what is the oldest street in the philippines,False,"The accepted answer is Colon Street in Cebu City. The model answered Calle Real in Cebu City, which is a different street and therefore incorrect.",False,"The model answer is incorrect. The accepted answers are Colon Street or Cebu City, while Escolta Street is a different street and does not match the ground truth."
where is the tibia and fibula bone located,True,"The model answer correctly states that the tibia and fibula are in the lower leg, which matches the ground truth 'leg' and adds accurate detail without contradiction.",False,The ground truth says the tibia and fibula are located in the leg. The model answer incorrectly places them in the upper arm between the shoulder and elbow.
who played bat masterson in the tv series,True,The model answer matches the ground truth exactly: Gene Barry played Bat Masterson in the TV series.,True,The model answer exactly matches the acceptable ground truth answer: Gene Barry.
who sings sugar sugar you are my candy girl,True,"The model answer matches the ground truth exactly: 'The Archies' is the singer/group for 'Sugar, Sugar.'",False,"The model answer is incorrect. 'Sugar, Sugar' was performed by The Archies, not The Cowsills."
types of skiing in the winter olympics 2018,False,"The ground truth expects specific alpine skiing event types such as Slalom, Downhill, Super-G, or Giant slalom. The model answer instead names broader Olympic skiing disciplines, which do not match the required event types.",False,"The ground truth lists specific alpine skiing event types from the 2018 Winter Olympics, such as Slalom, Downhill, Super-G, and Giant slalom. The model answer instead gives broad skiing disciplines like alpine skiing and cross-country skiing, which do not match the listed event types."
who plays noah newman on the young and the restless,False,"The ground truth identifies Noah Newman on The Young and the Restless as Robert Gillespie Adamson IV. Joshua Morrow is a different actor on the show, so the model answer is incorrect.",False,"The ground truth identifies Noah Newman on The Young and the Restless as Robert Gillespie Adamson IV. Joshua Morrow is a different actor, so the model answer is incorrect."
who has won the most games in nfl 2017,False,"The ground truth answer is Dallas Cowboys, but the model answer says New England Patriots and Pittsburgh Steelers. This does not match the accepted answer.",False,"The model answer is incorrect because it names the New England Patriots, while the ground truth says the Dallas Cowboys had the most wins in the NFL in 2017."
under article 1 what is the minimum age required to serve in the house of representatives,True,The model answer '25 years old' matches the acceptable ground truth answer exactly in meaning.,False,"The ground truth says the minimum age to serve in the House of Representatives is 25 years old. The model answer says 30, which is incorrect."
who has the most catches in nfl history,True,The model answer matches the ground truth exactly: Jerry Rice has the most catches in NFL history.,True,The model answer matches the ground truth exactly: Jerry Rice holds the NFL record for most catches.
when does the dlc for rainbow six siege come out,False,"The ground truth answer is a specific date/time: January 2018. The model answer does not give January 2018 and instead gives a different general explanation about Rainbow Six Siege's seasonal release model, so it does not correctly answer the question.",False,"The ground truth says the DLC came out in January 2018, but the model answer gives March 18, 2025, which is a different and incorrect date."
who was the great wall of china built to defend against,True,"The model answer matches the ground truth: it says the Great Wall was built to defend against nomadic groups from the Eurasian Steppe/Inner Asia, which is the same meaning and adds consistent specific examples.",True,"Mongol armies are a specific example of the nomadic groups from Inner Asia that the Great Wall was built to defend against, so the answer is consistent with the ground truth."
where does the last name galvez come from,True,"The model answer says the surname Galvez originates from Spain, which matches the ground truth that it is a Spanish surname/Spanish. The extra detail does not contradict the ground truth.",False,"The ground truth says the surname Galvez is Spanish. The model answer includes Spain but also adds Southern Italy (especially Calabria), which conflicts with the ground truth, so it is incorrect."
who opens the church of the holy sepulchre,False,"The ground truth accepts 'the Sunni Muslim family' or 'the Nusaybah family.' The model answer includes 'Nusseibeh' (acceptable variant of Nusaybah) but also adds 'al-Ghazali,' which conflicts with the accepted answer set. Because it lists multiple families and one conflicts, it should be marked incorrect.",False,The ground truth says the Church of the Holy Sepulchre is opened by the Sunni Muslim/Nusaybah family. 'the Greek Orthodox patriarch' is a different entity and does not match.
when does season 5 of the blacklist resume,False,"The ground truth says Season 5 of The Blacklist resumed on January 31, 2018, but the model answer says February 1, 2018, which is a different date.",False,"The ground truth says Season 5 of The Blacklist resumed on January 31, 2018, but the model answer gives Friday, January 12, 2018, which is a different date."
the chinese dragons are protectors of how many seas diggy,True,"The ground truth accepts 'Four Seas' or 'Four', and the model answer '4' is an equivalent numeric form of 'Four'.",False,"The ground truth says the Chinese dragons are protectors of the Four Seas. The model answer says Five, which is the wrong number."
how much money did it cost to make gta v,True,"The ground truth indicates 137, which matches the model answer's statement that about $137 million was allocated to development. The extra mention of total cost and marketing does not contradict the asked meaning of what it cost to make GTA V.",False,"The ground truth indicates 137 (likely $137 million), while the model answer says $180 million, which is a different amount."
what is the angle of the tower of pisa,True,"The model answer gives approximately 3.97 degrees from vertical, which is effectively equivalent to the ground truth of about 3.99 degrees.",False,"The ground truth says the Tower of Pisa is at about 3.99 degrees, but the model answer says 5.5 degrees, which is a different and incorrect angle."
what is the share of agriculture in indian economy,True,The model answer 'Approximately 18%' is close enough to the acceptable ground truth value '17.32%' and reasonably expresses the same share in approximate terms.,False,"The model answer says 'about 32%', which does not match either acceptable ground truth value of 17.32% or 23%. It gives the wrong number."
who does demetrius love in a midsummer night dream,True,"The model answer names Helena, which is one of the acceptable ground truth answers. The extra context about initially pursuing Hermia does not contradict the ground truth.",True,The ground truth lists both Helena and Hermia as acceptable answers. The model answer 'Hermia' matches one of the accepted correct answers.
when did the movie varsity blues come out,False,"The ground truth says Varsity Blues came out in 1999, specifically January 15, 1999. The model answer gives March 19, 1999, which is a different release date and therefore incorrect.",False,"The model answer says 2000, but Varsity Blues was released in 1999 (specifically January 15, 1999)."
when does the champions league quarter finals start,False,"The ground truth accepts either 16 March 2018 (the draw/start of the quarter-final stage context) or 3–4 April 2018 (the first-leg matches). The model answer says mid-April, which does not match either accepted date and is therefore incorrect.",False,The ground truth indicates the Champions League quarter-finals start on 3–4 April 2018 (with 16 March 2018 likely referring to the draw). 'Early May' is a different and incorrect time.
who was the famous scientist that ran the research lab moseley went to in manchester,True,The model answer 'Ernest Rutherford' matches the ground truth 'Sir Ernest Rutherford'; omission of the honorific does not change the identity.,True,The model answer 'Ernest Rutherford' matches the ground truth 'Sir Ernest Rutherford'; omission of the title 'Sir' does not change the identity.
where do you get a cashiers check from,True,"The ground truth is 'a bank'/'bank'. The model answer includes 'A bank', which matches, and the extra 'or credit union' does not contradict the core correct answer in this context.",False,The ground truth says a cashier's check is obtained from a bank. 'Post office' is a different place and does not match the correct answer.
who does stefan marry in the vampire diaries,False,"The ground truth says Stefan marries Caroline Forbes, but the model answer says Elena Gilbert, which is the wrong person.",True,The model answer exactly matches the acceptable ground truth answer: Caroline Forbes.
what is the meaning of cc and bcc,True,"The model answer correctly states that CC means Carbon Copy and BCC means Blind Carbon Copy, matching the acceptable ground truth. The extra explanation about email visibility is accurate and not contradictory.",False,"The model answer is incorrect. CC stands for 'Carbon copy' and BCC stands for 'Blind carbon copy,' not 'confidential copy' or 'backup carbon copy.'"
hazels boyfriend in the fault in our stars,True,The model answer exactly matches the ground truth: Hazel's boyfriend in The Fault in Our Stars is Augustus Waters.,True,The model answer matches the ground truth exactly: Hazel's boyfriend in The Fault in Our Stars is Augustus Waters.
when does the day of the dead end,True,"The model answer states that the Day of the Dead typically ends on November 2nd, which matches the ground truth answer 'November 2'.",False,"The ground truth says the Day of the Dead ends on November 2, but the model answer says November 1, which is incorrect."
when do you celebrate birthday if born on feb 29,True,"The model answer states February 28 or March 1 in non-leap years, which matches acceptable ground truth answers. It is consistent and directly answers the question.",True,The model answer 'February 28' matches one of the acceptable ground truth answers.
where does new york drinking water come from,False,"The ground truth specifies the eastern Catskill Mountains. The model answer instead says New York City's drinking water comes primarily from upstate reservoirs and watersheds, including Catskill/Delaware and Croton, which does not match the specific source given and introduces additional conflicting sources.",False,"The ground truth says New York drinking water comes from the eastern Catskill Mountains, but the model answer says it comes from underground aquifers beneath Long Island, which is a different source."
where is the citrus bowl held this year,True,"The model answer includes the correct venue, 'Camping World Stadium,' and adds consistent location detail ('in Orlando, Florida') without contradiction.",False,"The ground truth specifies the venue as Camping World Stadium. The model answer gives Tampa, Florida, which is a different location and does not match the correct venue."
what year does the quiet man take place,True,The model answer 'The 1920s' matches the ground truth acceptable answers exactly in meaning.,False,The ground truth says the story takes place in the 1920s. The model answer '1912' is a different year and does not match.
how many seasons of rules of engagement is there,True,"The model answer states that Rules of Engagement has 7 seasons, which matches the acceptable ground truth answers '7' and 'seven'.",False,"The ground truth says the show has 7 seasons (or 'seven'), but the model answer says 6, which is incorrect."
who plays alec ramsay in the black stallion,True,The model answer exactly matches the acceptable ground truth answer: Kelly Reno.,False,"The correct answer is Kelly Reno, who played Alec Ramsay in The Black Stallion. Matt Dillon is a different actor and does not match the ground truth."
